,,,,,
id,lon,lat,hora,fecha,date
1190,-75.53373,6.22424,11:01,2020-10-15,2020-10-15 11:01
1191,-75.54439,6.24330,14:17,2020-10-15,2020-10-15 14:17
1192,-75.53867,6.25204,10:38,2020-10-16,2020-10-16 10:38
1193,-75.52434,6.28475,14:53,2020-10-20,2020-10-20 14:53
1194,-75.58255,6.33563,12:34,2020-10-21,2020-10-21 12:34
1195,-75.59805,6.28962,15:42,2020-10-26,2020-10-26 15:42
1196,-75.54789,6.31218,15:56,2020-10-26,2020-10-26 15:56
1197,-75.63802,6.25297,15:43,2020-11-02,2020-11-02 15:43
1198,-75.62460,6.28932,17:41,2020-11-02,2020-11-02 17:41
1199,-75.57011,6.34112,16:25,2020-11-09,2020-11-09 16:25
1200,-75.53411,6.22368,11:34,2020-11-11,2020-11-11 11:34
1201,-75.54860,6.35141,15:48,2020-11-13,2020-11-13 15:48
1202,-75.60851,6.19469,13:00,2020-11-20,2020-11-20 13:00
1203,-75.59167,6.29619,14:31,2020-11-23,2020-11-23 14:31
1204,-75.60010,6.31372,15:52,2020-11-25,2020-11-25 15:52
1205,-75.61590,6.23692,6:01,2020-11-28,2020-11-28 6:01
1206,-75.63560,6.25340,16:52,2020-11-29,2020-11-29 16:52
1207,-75.53572,6.25613,10:26,2020-11-30,2020-11-30 10:26
1208,-75.52724,6.22961,12:46,2020-11-30,2020-11-30 12:46
1209,-75.63800,6.27491,13:16,2020-11-30,2020-11-30 13:16
1210,-75.53500,6.26220,10:15,2020-12-02,2020-12-02 10:15
1211,-75.54527,6.31674,15:40,2020-12-09,2020-12-09 15:40
1212,-75.60878,6.29315,13:27,2020-12-14,2020-12-14 13:27
1213,-75.60976,6.27256,14:29,2020-12-16,2020-12-16 14:29
1214,-75.53200,6.23929,14:45,2020-12-16,2020-12-16 14:45
1215,-75.53411,6.31188,15:52,2020-12-16,2020-12-16 15:52
1216,-75.58191,6.34578,16:48,2020-12-16,2020-12-16 16:48
1217,-75.61417,6.28297,12:00,2020-12-22,2020-12-22 12:00
1218,-75.62633,6.28690,15:30,2020-12-22,2020-12-22 15:30
1219,-75.52265,6.33014,12:41,2020-12-29,2020-12-29 12:41
1220,-75.63316,6.25413,12:38,2021-01-04,2021-01-04 12:38
1221,-75.54701,6.37482,10:00,2021-01-05,2021-01-05 10:00
1222,-75.63333,6.28906,12:53,2021-01-06,2021-01-06 12:53
1223,-75.54350,6.31488,13:33,2021-01-06,2021-01-06 13:33
1224,-75.62525,6.25712,15:25,2021-01-06,2021-01-06 15:25
1225,-75.61754,6.24135,16:37,2021-01-08,2021-01-08 16:37
1226,-75.62380,6.29017,12:35,2021-01-10,2021-01-10 12:35
1227,-75.53376,6.33268,12:34,2021-01-12,2021-01-12 12:34
1228,-75.52812,6.32093,12:46,2021-01-12,2021-01-12 12:46
1229,-75.57817,6.33905,14:11,2021-01-13,2021-01-13 14:11
1230,-75.58662,6.34190,15:25,2021-01-13,2021-01-13 15:25
1231,-75.63119,6.23895,13:22,2021-01-14,2021-01-14 13:22
1232,-75.59221,6.34004,15:29,2021-01-14,2021-01-14 15:29
1233,-75.55370,6.35149,18:11,2021-01-15,2021-01-15 18:11
1234,-75.61485,6.25337,12:44,2021-01-16,2021-01-16 12:44
1235,-75.66272,6.28465,16:20,2021-01-17,2021-01-17 16:20
1236,-75.54162,6.21765,17:20,2021-01-17,2021-01-17 17:20
1237,-75.53654,6.13757,14:20,2021-01-18,2021-01-18 14:20
1238,-75.61491,6.29485,17:52,2021-01-18,2021-01-18 17:52
1239,-75.50423,6.32603,12:54,2021-01-22,2021-01-22 12:54
1240,-75.55092,6.35129,9:50,2021-01-23,2021-01-23 9:50
1241,-75.62744,6.29164,14:09,2021-01-25,2021-01-25 14:09
1242,-75.58396,6.14223,14:33,2021-01-25,2021-01-25 14:33
1243,-75.52817,6.29414,12:10,2021-01-26,2021-01-26 12:10
1244,-75.51290,6.31713,11:13,2021-01-28,2021-01-28 11:13
1245,-75.64015,6.26035,14:32,2021-01-28,2021-01-28 14:32
1246,-75.61947,6.23904,14:59,2021-01-28,2021-01-28 14:59
1247,-75.59028,6.32938,15:10,2021-01-28,2021-01-28 15:10
1248,-75.49911,6.34091,16:34,2021-01-28,2021-01-28 16:34
1249,-75.58818,6.33791,12:26,2021-01-29,2021-01-29 12:26
1250,-75.64919,6.24778,16:00,2021-01-30,2021-01-30 16:00
1251,-75.55088,6.25563,9:47,2021-02-04,2021-02-04 9:47
1252,-75.54740,6.31510,16:40,2021-02-06,2021-02-06 16:40
1253,-75.63048,6.24295,12:01,2021-02-07,2021-02-07 12:01
1254,-75.54434,6.31904,14:55,2021-02-07,2021-02-07 14:55
1255,-75.53069,6.28430,15:52,2021-02-07,2021-02-07 15:52
1256,-75.57523,6.34598,14:50,2021-02-11,2021-02-11 14:50
1257,-75.60609,6.30019,15:05,2021-02-11,2021-02-11 15:05
1258,-75.53612,6.24639,13:44,2021-02-15,2021-02-15 13:44
1259,-75.60881,6.29871,16:38,2021-02-15,2021-02-15 16:38
1260,-75.49625,6.34107,10:43,2021-02-16,2021-02-16 10:43
1261,-75.63090,6.26745,16:16,2021-02-17,2021-02-17 16:16
1262,-75.59000,6.30914,11:20,2021-02-20,2021-02-20 11:20
1263,-75.49565,6.25108,11:26,2021-02-23,2021-02-23 11:26
1264,-75.52792,6.32363,14:22,2021-02-24,2021-02-24 14:22
1265,-75.60127,6.26400,15:52,2021-02-27,2021-02-27 15:52
1266,-75.63162,6.25380,15:50,2021-02-27,2021-02-27 15:50
1267,-75.50957,6.31195,15:29,2021-02-28,2021-02-28 15:29
1268,-75.52452,6.30541,14:10,2021-03-09,2021-03-09 14:10
1269,-75.64606,6.26676,15:44,2021-03-09,2021-03-09 15:44
1270,-75.62432,6.25767,15:52,2021-03-09,2021-03-09 15:52
1271,-75.60893,6.28010,7:09,2021-03-13,2021-03-13 7:09
1272,-75.59670,6.29980,17:52,2021-03-14,2021-03-14 17:52
1273,-75.61120,6.27196,7:34,2021-03-20,2021-03-20 7:34
1274,-75.61775,6.21163,16:40,2021-03-27,2021-03-27 16:40
1275,-75.63619,6.30017,12:45,2021-03-28,2021-03-28 12:45
1276,-75.61659,6.26344,14:01,2021-03-31,2021-03-31 14:01
1277,-75.51340,6.25876,14:25,2021-03-31,2021-03-31 14:25
1278,-75.61400,6.29749,16:09,2021-03-31,2021-03-31 16:09
1279,-75.62938,6.28891,8:27,2021-04-01,2021-04-01 8:27
1280,-75.61321,6.30333,12:12,2021-04-01,2021-04-01 12:12
1281,-75.52790,6.22892,14:47,2021-04-01,2021-04-01 14:47
1282,-75.61259,6.29076,12:25,2021-04-02,2021-04-02 12:25
1283,-75.60452,6.30739,16:48,2021-04-03,2021-04-03 16:48
1284,-75.53428,6.25160,13:24,2021-04-05,2021-04-05 13:24
1285,-75.60820,6.30260,16:16,2021-04-07,2021-04-07 16:16
1286,-75.61360,6.26600,8:25,2021-04-08,2021-04-08 8:25
1287,-75.64070,6.21172,12:42,2021-04-12,2021-04-12 12:42
1288,-75.62046,6.21243,16:43,2021-04-12,2021-04-12 16:43
1289,-75.55555,6.35635,10:45,2021-04-13,2021-04-13 10:45
1290,-75.61985,6.26526,12:31,2021-04-15,2021-04-15
1291,-75.63061,6.28793,12:53,2021-04-15,2021-04-15 12:53
1292,-75.53659,6.26486,14:56,2021-04-15,2021-04-15 14:56
1293,-75.64863,6.21661,15:39,2021-04-15,2021-04-15 15:39
1294,-75.64083,6.22699,14:34,2021-04-17,2021-04-17 14:34
1295,-75.57612,6.34040,16:00,2021-04-17,2021-04-17 16:00
1296,-75.54485,6.27878,10:50,2021-04-18,2021-04-18 10:50
1297,-75.61657,6.26709,14:09,2021-04-18,2021-04-18 14:09
1298,-75.63030,6.24468,14:43,2021-04-19,2021-04-19 14:43
1299,-75.63016,6.21100,14:59,2021-04-19,2021-04-19 14:59
1300,-75.54633,6.26221,9:05,2021-04-20,2021-04-20 9:05
1301,-75.61398,6.21079,11:03,2021-04-20,2021-04-20
1302,-75.64382,6.20555,15:42,2021-04-21,2021-04-21 15:42
1303,-75.55853,6.22854,16:17,2021-04-21,2021-04-21 16:17
1304,-75.64493,6.25740,11:24,2021-04-28,2021-04-28 11:24
1305,-75.58188,6.24354,13:22,2021-04-28,2021-04-28 13:22
1306,-75.62783,6.28571,13:35,2021-04-29,2021-04-29 13:35
1307,-75.61563,6.29650,12:16,2021-05-04,2021-05-04 12:16
1308,-75.56017,6.16225,14:12,2021-05-07,2021-05-07
1309,-75.63068,6.28895,11:50,2021-05-08,2021-05-08 11:50
1310,-75.55262,6.22611,12:03,2021-05-09,2021-05-09 12:03
1311,-75.63625,6.27943,14:01,2021-05-13,2021-05-13 14:01
1312,-75.53657,6.27226,15:10,2021-05-15,2021-05-15 15:10
1313,-75.61921,6.26427,15:36,2021-05-19,2021-05-19 15:36
1314,-75.62587,6.28161,12:52,2021-05-24,2021-05-24 12:52
1315,-75.62371,6.28739,15:46,2021-05-24,2021-05-24 15:46
1316,-75.53772,6.27223,16:04,2021-05-31,2021-05-31 16:04
1317,-75.60917,6.27050,11:12,2021-06-03,2021-06-03 11:12
1318,-75.63572,6.25424,12:12,2021-06-13,2021-06-13 12:12
1319,-75.57789,6.23521,5:05,2021-06-14,2021-06-14 5:05
1320,-75.61210,6.29060,15:33,2021-06-17,2021-06-17 15:33
1321,-75.62850,6.21670,13:11,2021-06-17,2021-06-17 13:11
1322,-75.61210,6.29060,14:17,2021-06-18,2021-06-18 14:17
1323,-75.62119,6.26486,12:32,2021-06-20,2021-06-20 12:32
1324,-75.60769,6.30197,15:18,2021-06-21,2021-06-21 15:18
1325,-75.64128,6.26685,15:00,2021-07-01,2021-07-01 15:00
1326,-75.61400,6.30200,15:16,2021-07-02,2021-07-02 15:16
1327,-75.62746,6.23328,15:13,2021-07-04,2021-07-04 15:13
1328,-75.62022,6.26823,12:21,2021-07-05,2021-07-05 12:21
1329,-75.61842,6.22776,14:29,2021-07-06,2021-07-06 14:29
1330,-75.52802,6.24885,18:16,2021-07-07,2021-07-07 18:16
1331,-75.59075,6.25897,11:24,2021-07-08,2021-07-08 11:24
1332,-75.63187,6.21779,13:48,2021-07-08,2021-07-08 13:48
1333,-75.62316,6.23808,14:32,2021-07-08,2021-07-08 14:32
1334,-75.63666,6.24623,15:41,2021-07-08,2021-07-08 15:41
1335,-75.64181,6.24888,17:07,2021-07-08,2021-07-08 17:07
1336,-75.64305,6.18538,13:39,2021-07-09,2021-07-09 13:39
1337,-75.64094,6.26324,13:56,2021-07-09,2021-07-09 13:56
1338,-75.61218,6.20969,14:00,2021-07-09,2021-07-09 14:00
1339,-75.63838,6.26523,15:00,2021-07-15,2021-07-15 15:00
1340,-75.61289,6.29780,12:15,2021-07-16,2021-07-16 12:15
1341,-75.60068,6.29051,12:50,2021-07-20,2021-07-20 12:50
1342,-75.62198,6.21609,11:18,2021-07-21,2021-07-21 11:18
1343,-75.55283,6.19582,15:17,2021-07-21,2021-07-21 15:17
1344,-75.61070,6.26938,15:21,2021-07-21,2021-07-21 15:21
1345,-75.62000,6.26804,11:53,2021-07-22,2021-07-22 11:53
1346,-75.61261,6.20172,12:47,2021-07-22,2021-07-22 12:47
1347,-75.54759,6.35608,14:26,2021-07-22,2021-07-22 14:26
1348,-75.53555,6.35983,15:02,2021-07-23,2021-07-23 15:02
1349,-75.62136,6.26162,17:02,2021-07-22,2021-07-22 17:02
1350,-75.61631,6.26568,11:04,2021-08-01,2021-08-01 11:04
1351,-75.59907,6.27431,17:33,2021-08-06,2021-08-06 17:33
1352,-75.61733,6.26607,12:41,2021-08-07,2021-08-07 12:41
1353,-75.59325,6.29813,15:05,2021-08-07,2021-08-07 15:05
1354,-75.59563,6.29898,15:58,2021-08-07,2021-08-07 15:58
1355,-75.61928,6.27109,15:02,2021-08-08,2021-08-08 15:02
1356,-75.61143,6.29150,15:10,2021-08-11,2021-08-11 15:10
1357,-75.66358,6.28615,17:41,2021-08-18,2021-08-18 17:41
1358,-75.52296,6.24466,14:17,2021-08-20,2021-08-20 14:17
1359,-75.62761,6.21797,14:26,2021-08-20,2021-08-20 14:26
1360,-75.57306,6.24023,5:56,2021-08-26,2021-08-26 5:56
1361,-75.54440,6.25128,6:22,2021-08-26,2021-08-26 6:22
1362,-75.63599,6.24761,14:33,2021-08-28,2021-08-28 14:33
1363,-75.63599,6.24761,15:05,2021-08-29,2021-08-29 15:05
1364,-75.63702,6.25574,17:00,2021-08-31,2021-08-31 17:00
1365,-75.63076,6.26082,17:00,2021-09-02,2021-09-02 17:00
1366,-75.53554,6.24534,10:52,2021-09-03,2021-09-03 10:52
1367,-75.63605,6.25455,13:44,2021-09-03,2021-09-03 13:44
1368,-75.63774,6.25267,13:54,2021-09-03,2021-09-03 13:54
1369,-75.61800,6.21119,13:59,2021-09-03,2021-09-03 13:59
1370,-75.59812,6.27779,14:39,2021-09-03,2021-09-03 14:39
1371,-75.64023,6.25362,15:12,2021-09-09,2021-09-09 15:12
1372,-75.62671,6.26605,16:03,2021-09-09,2021-09-09 16:03
1373,-75.61417,6.30020,17:29,2021-09-09,2021-09-09 17:29
1374,-75.59066,6.29162,15:46,2021-09-10,2021-09-10 15:46
1375,-75.62731,6.25510,16:00,2021-09-10,2021-09-10 16:00
1376,-75.58514,6.25023,12:21,2021-09-14,2021-09-14 12:21
1377,-75.62564,6.21219,14:03,2021-09-16,2021-09-16 14:03
1378,-75.61980,6.24572,15:22,2021-09-16,2021-09-16 15:22
1379,-75.55600,6.21518,7:20,2021-09-17,2021-09-17 7:20
1380,-75.61627,6.26670,15:06,2021-09-17,2021-09-17 15:06
1381,-75.53334,6.24350,14:48,2021-09-18,2021-09-18 14:48
1382,-75.55013,6.34208,16:02,2021-09-18,2021-09-18 16:02
1383,-75.61540,6.22722,14:29,2021-09-29,2021-09-29 14:29
1384,-75.54837,6.25285,8:25,2021-09-30,2021-09-30 8:25
1385,-75.62167,6.28848,11:05,2021-10-08,2021-10-08 11:05
1386,-75.63837,6.25720,13:49,2021-10-08,2021-10-08 13:49
1387,-75.63837,6.25720,14:33,2021-10-08,2021-10-08 14:33
1388,-75.56392,6.22969,14:21,2021-10-10,2021-10-10 14:21
1389,-75.53342,6.24131,14:08,2021-10-12,2021-10-12 14:08
1390,-75.64088,6.24972,13:11,2021-10-15,2021-10-15 13:11
1391,-75.59426,6.29760,11:11,2021-10-20,2021-10-20 11:11
1392,-75.62600,6.25931,14:42,2021-10-20,2021-10-20 14:42
1393,-75.52579,6.24026,15:00,2021-10-21,2021-10-21 15:00
1394,-75.54060,6.29204,11:30,2021-11-05,2021-11-05 11:30
1395,-75.51867,6.23717,14:17,2021-11-05,2021-11-05 14:17
1396,-75.52391,6.23827,15:20,2021-11-08,2021-11-08 15:20
1397,-75.53774,6.24938,14:22,2021-11-12,2021-11-12 14:22
1398,-75.61659,6.21407,10:44,2021-11-19,2021-11-19 10:44
1399,-75.61022,6.18469,4:05,2021-11-25,2021-11-25 4:05
1400,-75.58306,6.23117,3:50,2021-11-25,2021-11-25 3:50
1401,-75.58107,6.22966,3:55,2021-11-25,2021-11-25 3:55
1402,-75.52887,6.27274,14:47,2021-11-30,2021-11-30 14:47
1403,-75.52024,6.23080,13:15,2021-11-30,2021-11-30 13:15
1404,-75.53068,6.25287,17:22,2021-11-30,2021-11-30 17:22
1405,-75.53538,6.24687,13:38,2021-12-03,2021-12-03 13:38
1406,-75.63581,6.25285,15:55,2021-12-03,2021-12-03 15:55
1407,-75.52017,6.21712,17:30,2021-12-04,2021-12-04 17:30
1408,-75.58200,6.22979,11:38,2021-12-05,2021-12-05 11:38
1409,-75.58067,6.32525,15:00,2021-12-05,2021-12-05 15:00
1410,-75.64135,6.27065,15:23,2021-12-05,2021-12-05 15:23
1411,-75.63697,6.25416,13:59,2021-12-06,2021-12-06 13:59
1412,-75.61961,6.26885,13:33,2021-12-06,2021-12-06 13:33
1413,-75.61159,6.22157,15:30,2021-12-07,2021-12-07 15:30
1414,-75.63407,6.25529,15:17,2021-12-10,2021-12-10 15:17
1415,-75.60521,6.29692,12:37,2021-12-10,2021-12-10 12:37
1416,-75.53176,6.23054,14:09,2021-12-16,2021-12-16 14:09
1417,-75.61300,6.22731,14:47,2021-12-22,2021-12-22 14:47
1418,-75.59638,6.28241,13:44,2021-12-23,2021-12-23 13:44
1419,-75.54604,6.35939,11:39,2021-12-24,2021-12-24 11:39
1420,-75.61732,6.21311,16:00,2021-12-25,2021-12-25 16:00
1421,-75.61894,6.18223,16:50,2022-01-04,2022-01-04 16:50
1422,-75.62857,6.26628,14:20,2022-01-12,2022-01-12 14:20
1423,-75.54227,6.20247,13:45,2022-01-13,2022-01-13 13:45
1424,-75.53280,6.21254,16:44,2022-01-13,2022-01-13 16:44
1425,-75.62457,6.30587,16:30,2022-01-17,2022-01-17 16:30
1426,-75.61795,6.26972,13:59,2022-01-19,2022-01-19 13:59
1427,-75.62490,6.29518,15:58,2022-01-19,2022-01-19 15:58
1428,-75.51416,6.23744,10:20,2022-01-20,2022-01-20 10:20
1429,-75.66497,6.18022,11:14,2022-01-20,2022-01-20 11:14
1430,-75.57418,6.32898,12:23,2022-01-21,2022-01-21 12:23
1431,-75.62123,6.26902,17:09,2022-01-22,2022-01-22 17:09
1432,-75.60816,6.29846,15:20,2022-01-27,2022-01-27 15:20
1433,-75.63590,6.26148,15:37,2022-01-28,2022-01-28 15:37
1434,-75.62564,6.24146,16:57,2022-01-30,2022-01-30 16:57
1435,-75.63782,6.27016,18:45,2022-01-30,2022-01-30 18:45
1436,-75.62176,6.26505,15:48,2022-02-02,2022-02-02 15:48
1437,-75.53919,6.27210,10:45,2022-02-03,2022-02-03 10:45
1438,-75.53667,6.25508,12:04,2022-02-03,2022-02-03 12:04
1439,-75.64030,6.26106,15:27,2022-02-12,2022-02-12 15:27
1440,-75.54588,6.25971,15:33,2022-02-12,2022-02-12 15:33
1441,-75.64991,6.24966,16:43,2022-02-12,2022-02-12 16:43
1442,-75.53299,6.24096,7:47,2022-02-13,2022-02-13 7:47
1443,-75.61964,6.26498,13:34,2022-02-13,2022-02-13 13:34
1444,-75.53437,6.24665,14:46,2022-02-13,2022-02-13 14:46
1445,-75.41245,6.42294,14:43,2022-02-14,2022-02-14 14:43
1446,-75.54947,6.25619,10:05,2022-02-15,2022-02-15 10:05
1447,-75.64420,6.24476,15:25,2022-02-16,2022-02-16 15:25
1448,-75.61510,6.26147,13:59,2022-02-17,2022-02-17 13:59
1449,-75.54117,6.21980,11:05,2022-02-26,2022-02-26 11:05
1450,-75.53676,6.24887,14:10,2022-03-11,2022-03-11 14:10
1452,-75.60640,6.30475,14:44,2022-03-11,2022-03-11 14:44
1453,-75.53292,6.25276,14:55,2022-03-11,2022-03-11 14:55
1454,-75.61361,6.29358,15:30,2022-03-11,2022-03-11 15:30
1455,-75.61063,6.28988,11:30,2022-03-14,2022-03-14 11:30
1456,-75.60408,6.29392,16:00,2022-03-17,2022-03-17 16:00
1457,-75.60545,6.29450,14:50,2022-03-23,2022-03-23 14:50
1458,-75.60615,6.19887,14:21,2022-03-29,2022-03-29 14:21
1459,-75.54382,6.15825,16:12,2022-03-29,2022-03-29 16:12
1460,-75.53078,6.27783,14:19,2022-04-01,2022-04-01 14:19
1461,-75.51139,6.21039,14:13,2022-04-13,2022-04-13 14:13
1462,-75.52330,6.20572,14:22,2022-04-14,2022-04-14 14:22
1463,-75.59787,6.28815,16:50,2022-04-29,2022-04-29 16:50
1464,-75.61491,6.23633,10:26,2022-05-02,2022-05-02 10:26
1465,-75.62274,6.20828,8:16,2022-05-04,2022-05-04 8:16
1466,-75.59414,6.33486,9:37,2022-05-04,2022-05-04 9:37
1467,-75.63917,6.25418,15:00,2022-05-04,2022-05-04 15:00
1468,-75.52111,6.24279,12:18,2022-05-21,2022-05-21 12:18
1469,-75.53945,6.28097,13:50,2022-05-24,2022-05-24 13:50
1470,-75.53329,6.24206,15:00,2022-06-06,2022-06-06 15:00
1471,-75.62852,6.28676,9:57,2022-06-10,2022-06-10 9:57
1472,-75.53657,6.25444,13:10,2022-06-22,2022-06-22 13:10
1473,-75.53536,6.24700,17:58,2022-06-24,2022-06-24 17:58
1474,-75.59496,6.28970,16:00,2022-06-29,2022-06-29 16:00
1475,-75.57390,6.25884,10:19,2022-07-05,2022-07-05 10:19
1476,-75.58323,6.27556,16:52,2022-07-05,2022-07-05 16:52
1477,-75.56257,6.36167,14:13,2022-07-09,2022-07-09 14:13
1478,-75.51836,6.24663,14:46,2022-07-09,2022-07-09 14:46
1479,-75.58557,6.36785,13:15,2022-07-18,2022-07-18 13:15
1480,-75.60466,6.30080,14:52,2022-07-19,2022-07-19 14:52
1481,-75.60642,6.27100,18:03,2022-07-21,2022-07-21 18:03
1482,-75.63900,6.25484,16:45,2022-07-25,2022-07-25 16:45
1483,-75.65652,6.26121,16:20,2022-07-27,2022-07-27 16:20
1484,-75.54295,6.27652,12:00,2022-08-06,2022-08-06 12:00
1485,-75.4141013,6.43115,12:50,2022-08-07,2022-08-07 12:50
1486,-75.61859,6.27063,14:12,2022-08-08,2022-08-08 14:12
1487,-75.64254,6.18721,14:21,2022-08-10,2022-08-10 14:21
1488,-75.60742,6.27189,12:45,2022-08-17,2022-08-17 12:45
1489,-75.63911,6.26933,12:27,2022-08-17,2022-08-17 12:27
1490,-75.63799,6.24110,14:30,2022-08-17,2022-08-17 14:30
1491,-75.61963,6.26905,14:40,2022-08-17,2022-08-17 14:40
1492,-75.65265,6.18540,17:08,2022-08-19,2022-08-19 17:08
1493,-75.62039,6.24324,18:24,2022-08-20,2022-08-20 18:24
1494,-75.53817,6.23976,13:18,2022-08-24,2022-08-24 13:18
1495,-75.62187,6.26383,14:45,2022-08-24,2022-08-24 14:45
1496,-75.58323,6.27556,14:59,2022-08-24,2022-08-24 14:59
1497,-75.63724,6.25431,16:36,2022-08-29,2022-08-29 16:36
1498,-75.63724,6.25431,16:59,2022-08-31,2022-08-31 16:59
1499,-75.63123,6.25750,15:00,2022-09-02,2022-09-02 15:00
1500,-75.52399,6.33309,15:10,2022-09-02,2022-09-02 15:10
1501,-75.61824,6.19859,15:45,2022-09-02,2022-09-02 15:45
1502,-75.63653,6.24695,14:55,2022-09-15,2022-09-15 14:55
1503,-75.57757,6.15505,8:20,2022-09-20,2022-09-20 8:20
1504,-75.54346,6.18018,11:41,2022-10-04,2022-10-04 11:41
1505,-75.64449,6.20121,9:37,2022-10-05,2022-10-05 9:37
1506,-75.56175,6.35918,9:32,2022-10-12,2022-10-12 9:32
1507,-75.60336,6.28397,17:05,2022-10-19,2022-10-19 17:05
1508,-75.62255,6.23156,15:56,2022-10-30,2022-10-30 15:56
1509,-75.53572,6.27442,16:00,2022-11-10,2022-11-10 16:00
1510,-75.54863,6.22124,15:15,2022-11-16,2022-11-16 15:15
1511,-75.64221,6.25136,16:24,2022-11-17,2022-11-17 16:24
1512,-75.61042,6.27111,14:36,2022-11-22,2022-11-22 14:36
1513,-75.54807,6.19273,17:45,2022-12-01,2022-12-01 17:45
1514,-75.54116,6.19835,16:10,2022-12-02,2022-12-02 16:10
1515,-75.63123,6.25750,14:10,2022-12-13,2022-12-13 14:10
1516,-75.62255,6.27180,15:27,2022-12-14,2022-12-14 15:27
1517,-75.56415,6.36594,17:12,2022-12-14,2022-12-14 17:12
1518,-75.56415,6.36594,12:33,2022-12-15,2022-12-15 12:33
1519,-75.56406,6.23486,17:35,2022-12-18,2022-12-18 17:35
1520,-75.56415,6.36594,1:15,2022-12-24,2022-12-24 1:15
1521,-75.60211,6.29039,15:12,2022-12-30,2022-12-30 15:12
1522,-75.53501,6.28055,17:55,2023-01-03,2023-01-03 17:55
1523,-75.53997,6.26315,10:34,2023-01-10,2023-01-10 10:34
1524,-75.55326,6.25157,13:31,2023-01-18,2023-01-18 13:31
1525,-75.63187,6.28697,13:34,2023-01-19,2023-01-19 13:34
1526,-75.53564,6.25448,11:05,2023-01-22,2023-01-22 11:05
1527,-75.54592,6.35100,15:55,2023-01-22,2023-01-22 15:55
1528,-75.53816,6.32980,16:31,2023-01-22,2023-01-22 16:31
1529,-75.62838,6.23240,14:06,2023-01-24,2023-01-24 14:06
1530,-75.63983,6.25170,14:16,2023-01-24,2023-01-24 14:16
1531,-75.50415,6.33249,16:17,2023-01-24,2023-01-24 16:17
1532,-75.53873,6.24963,10:33,2023-01-25,2023-01-25 10:33
1532,-75.62188,6.26755,11:53,2023-01-26,2023-01-26 11:53
1533,-75.41722,6.38954,11:33,2023-01-27,2023-01-27 11:33
1534,-75.60600,6.29413,17:45,2023-01-27,2023-01-27 17:45
1535,-75.62036,6.28719,15:15,2023-01-28,2023-01-28 15:15
1536,-75.62036,6.28719,12:00,2023-01-29,2023-01-29 12:00
1537,-75.64650,6.26007,13:38,2023-01-29,2023-01-29 13:38
1538,-75.63284,6.25253,15:00,2023-01-29,2023-01-29 15:00
1539,-75.62382,6.24413,11:24,2023-01-30,2023-01-30 11:24
1540,-75.61255,6.28576,12:29,2023-01-30,2023-01-30 12:29
1541,-75.62198,6.24093,14:30,2023-01-31,2023-01-31 14:30
1542,-75.66789,6.16051,15:37,2023-01-31,2023-01-31 15:37
1543,-75.44434,6.41559,11:00,2023-02-02,2023-02-02 11:00
1544,-75.54802,6.35205,15:10,2023-02-02,2023-02-02 15:10
1545,-75.54949,6.37573,9:04,2023-02-03,2023-02-03 9:04
1546,-75.54675,6.35183,15:40,2023-02-04,2023-02-04 15:40
1547,-75.54541,6.34898,19:18,2023-02-04,2023-02-04 19:18
1548,-75.54554,6.35373,12:48,2023-02-05,2023-02-05 12:48
1549,-75.59549,6.30676,13:23,2023-02-05,2023-02-05 13:23
1550,-75.58082,6.33777,9:38,2023-02-07,2023-02-07 9:38
1551,-75.54724,6.33105,9:42,2023-02-07,2023-02-07 9:42
1552,-75.54311,6.27323,16:30,2023-02-07,2023-02-07 16:30
1553,-75.59899,6.29157,9:25,2023-02-08,2023-02-08 9:25
1554,-75.53226,6.27682,14:00,2023-02-08,2023-02-08 14:00
1555,-75.65069,6.23883,14:17,2023-02-08,2023-02-08 14:17
1556,-75.52792,6.24849,8:45,2023-02-09,2023-02-09 8:45
1557,-75.53393,6.27752,15:53,2023-02-09,2023-02-09 15:53
1558,-75.62966,6.26080,17:13,2023-02-09,2023-02-09 17:13
1559,-75.62689,6.26365,15:03,2023-02-10,2023-02-10 15:03
1560,-75.53953,6.26014,13:39,2023-02-11,2023-02-11 13:39
1561,-75.61159,6.22542,16:30,2023-02-14,2023-02-14 16:30
1562,-75.66191,6.14953,14:23,2023-02-15,2023-02-15 14:23
1563,-75.63100,6.20981,14:17,2023-02-18,2023-02-18 14:17
1564,-75.66037,6.15270,14:42,2023-02-18,2023-02-18 14:42
1565,-75.63516,6.22896,12:50,2023-02-19,2023-02-19 12:50
1566,-75.54028,6.24557,12:55,2023-02-19,2023-02-19 12:55
1567,-75.63452,6.26942,14:07,2023-02-19,2023-02-19 14:07
1568,-75.63448,6.25670,15:21,2023-02-22,2023-02-22 15:21
1569,-75.59814,6.14648,14:49,2023-02-23,2023-02-23 14:49
1570,-75.62851,6.24138,13:28,2023-02-24,2023-02-24 13:28
1571,-75.53628,6.19055,12:37,2023-02-28,2023-02-28 12:37
1572,-75.64397,6.09420,16:52,2023-02-28,2023-02-28 16:52
1573,-75.41683,6.39548,13:02,2023-03-01,2023-03-01 13:02
1574,-75.53519,6.25315,11:42,2023-03-04,2023-03-04 11:42
1575,-75.57832,6.38018,18:18,2023-03-04,2023-03-04 18:18
1576,-75.54814,6.25003,11:56,2023-03-06,2023-03-06 11:56
1577,-75.63284,6.25520,17:46,2023-03-06,2023-03-06 17:46
